Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
28,12.76,5.320,1,12.60,-12.00,903303,1.148,5.075,-1.106,
29,12.76,5.320,1,12.60,-13.00,903303,1.145,5.056,-1.197,
30,12.77,5.348,1,12.60,-14.00,903303,1.147,5.061,-1.294,
31,12.78,5.372,1,12.60,-15.00,903303,1.147,5.061,-1.390,
32,12.78,5.404,1,12.60,-16.00,903303,1.149,5.066,-1.490,
27,12.93,5.284,1,12.78,-11.00,903303,1.161,5.055,-1.008,
28,12.94,5.308,3,12.78,-12.00,903303,1.162,5.060,-1.104,
29,12.94,5.312,1,12.78,-13.00,903303,1.159,5.044,-1.195,
30,12.95,5.348,0,12.78,-14.00,903303,1.163,5.057,-1.294,
32,0.00,0.000,0,12.78,0.00,903303,0.000,0.000,0.000,
25,12.92,5.256,1,12.78,-9.00,903303,1.161,5.060,-0.822,
26,12.93,5.280,1,12.78,-10.00,903303,1.163,5.068,-0.917,
27,12.93,5.284,1,12.78,-11.00,903303,1.161,5.055,-1.008,
28,12.94,5.308,3,12.78,-12.00,903303,1.162,5.060,-1.104,
29,12.94,5.312,1,12.78,-13.00,903303,1.159,5.044,-1.195,
30,12.95,5.348,0,12.78,-14.00,903303,1.163,5.057,-1.294,
32,0.00,0.000,0,12.78,0.00,903303,0.000,0.000,0.000,
25,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
27,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
28,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
29,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
30,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
32,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
25,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
26,13.11,5.272,0,12.96,-10.00,903503,1.177,5.057,-0.915,
27,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
28,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
29,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
30,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
31,13.14,5.276,0,12.96,-15.00,903503,1.158,4.963,-1.366,
32,0.00,0.000,0,12.96,0.00,903503,0.000,0.000,0.000,
27,0.00,0.000,0,13.14,0.00,903503,0.000,0.000,0.000,
28,13.30,5.216,0,13.14,-12.00,903503,1.173,4.965,-1.084,
29,13.30,5.212,1,13.14,-13.00,903503,1.168,4.942,-1.172,
30,13.31,5.240,3,13.14,-14.00,903503,1.171,4.948,-1.268,
31,13.32,5.252,3,13.14,-15.00,903503,1.168,4.937,-1.359,
32,13.32,5.268,1,13.14,-16.00,903503,1.167,4.928,-1.452,
23,13.27,5.108,0,13.14,-7.00,903503,1.164,4.935,-0.623,
27,0.00,0.000,0,13.14,0.00,903503,0.000,0.000,0.000,
28,13.30,5.216,0,13.14,-12.00,903503,1.173,4.965,-1.084,
29,13.30,5.212,1,13.14,-13.00,903503,1.168,4.942,-1.172,
30,13.31,5.240,3,13.14,-14.00,903503,1.171,4.948,-1.268,
31,13.32,5.252,3,13.14,-15.00,903503,1.168,4.937,-1.359,
32,13.32,5.268,1,13.14,-16.00,903503,1.167,4.928,-1.452,
25,13.46,5.120,2,13.32,-9.00,903503,1.177,4.918,-0.801,
27,13.47,5.176,1,13.32,-11.00,903503,1.184,4.941,-0.988,
28,13.48,5.176,1,13.32,-12.00,903503,1.179,4.924,-1.076,
29,13.48,5.196,1,13.32,-13.00,903503,1.180,4.923,-1.169,
30,13.49,5.232,1,13.32,-14.00,903503,1.184,4.937,-1.266,
31,13.50,5.220,0,13.32,-15.00,903503,1.176,4.903,-1.351,
32,0.00,0.000,0,13.32,0.00,903503,0.000,0.000,0.000,
23,13.45,5.056,0,13.32,-7.00,903503,1.167,4.881,-0.616,
25,13.46,5.120,2,13.32,-9.00,903503,1.177,4.918,-0.801,
26,13.47,5.144,1,13.32,-10.00,903503,1.179,4.927,-0.893,
27,13.47,5.176,1,13.32,-11.00,903503,1.184,4.941,-0.988,
28,13.48,5.176,1,13.32,-12.00,903503,1.179,4.924,-1.076,
29,13.48,5.196,1,13.32,-13.00,903503,1.180,4.923,-1.169,
30,13.49,5.232,1,13.32,-14.00,903503,1.184,4.937,-1.266,
31,13.50,5.220,0,13.32,-15.00,903503,1.176,4.903,-1.351,
32,0.00,0.000,0,13.32,0.00,903503,0.000,0.000,0.000,
17,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
25,13.64,5.088,1,13.50,-9.00,903503,1.185,4.884,-0.796,
26,13.65,5.156,1,13.50,-10.00,903503,1.197,4.934,-0.895,
27,13.65,5.136,0,13.50,-11.00,903503,1.190,4.899,-0.980,
28,13.66,5.188,0,13.50,-12.00,903503,1.198,4.931,-1.079,
29,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
30,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
32,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
17,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
23,13.63,5.020,0,13.50,-7.00,903503,1.174,4.842,-0.612,
25,13.64,5.088,1,13.50,-9.00,903503,1.185,4.884,-0.796,
26,13.65,5.156,1,13.50,-10.00,903503,1.197,4.934,-0.895,
27,13.65,5.136,0,13.50,-11.00,903503,1.190,4.899,-0.980,
28,13.66,5.188,0,13.50,-12.00,903503,1.198,4.931,-1.079,
29,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
30,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
32,0.00,0.000,0,13.50,0.00,903503,0.000,0.000,0.000,
17,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
18,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
23,13.81,4.980,0,13.68,-7.00,903704,1.180,4.800,-0.607,
25,13.82,5.024,1,13.68,-9.00,903704,1.185,4.818,-0.786,
27,13.83,5.072,0,13.68,-11.00,903704,1.190,4.834,-0.968,
28,13.84,5.084,0,13.68,-12.00,903704,1.189,4.829,-1.057,
29,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
30,13.85,5.112,0,13.68,-14.00,903704,1.187,4.816,-1.237,
31,13.86,5.136,0,13.68,-15.00,903704,1.188,4.817,-1.329,
32,13.86,5.184,1,13.68,-16.00,903704,1.194,4.838,-1.429,
17,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
18,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
23,13.81,4.980,0,13.68,-7.00,903704,1.180,4.800,-0.607,
25,13.82,5.024,1,13.68,-9.00,903704,1.185,4.818,-0.786,
27,13.83,5.072,0,13.68,-11.00,903704,1.190,4.834,-0.968,
28,13.84,5.084,0,13.68,-12.00,903704,1.189,4.829,-1.057,
29,0.00,0.000,0,13.68,0.00,903704,0.000,0.000,0.000,
30,13.85,5.112,0,13.68,-14.00,903704,1.187,4.816,-1.237,
31,13.86,5.136,0,13.68,-15.00,903704,1.188,4.817,-1.329,
32,13.86,5.184,1,13.68,-16.00,903704,1.194,4.838,-1.429,
17,0.00,0.000,0,13.86,0.00,903704,0.000,0.000,0.000,
23,13.99,4.944,0,13.86,-7.00,903704,1.186,4.762,-0.603,
25,14.00,5.000,2,13.86,-9.00,903704,1.195,4.792,-0.782,
26,14.01,5.032,0,13.86,-10.00,903704,1.199,4.808,-0.874,
27,14.01,5.060,4,13.86,-11.00,903704,1.202,4.819,-0.965,
28,14.02,5.068,6,13.86,-12.00,903704,1.200,4.810,-1.054,
29,14.02,5.096,2,13.86,-13.00,903704,1.203,4.817,-1.146,
30,14.03,5.112,1,13.86,-14.00,903704,1.202,4.812,-1.237,
31,14.04,5.120,1,13.86,-15.00,903704,1.199,4.798,-1.325,
32,14.04,5.196,1,13.86,-16.00,903704,1.212,4.846,-1.432,
17,0.00,0.000,0,13.86,0.00,903704,0.000,0.000,0.000,
23,13.99,4.944,0,13.86,-7.00,903704,1.186,4.762,-0.603,
25,14.00,5.000,2,13.86,-9.00,903704,1.195,4.792,-0.782,
26,14.01,5.032,0,13.86,-10.00,903704,1.199,4.808,-0.874,
27,14.01,5.060,4,13.86,-11.00,903704,1.202,4.819,-0.965,
28,14.02,5.068,6,13.86,-12.00,903704,1.200,4.810,-1.054,
29,14.02,5.096,2,13.86,-13.00,903704,1.203,4.817,-1.146,
30,14.03,5.112,1,13.86,-14.00,903704,1.202,4.812,-1.237,
31,14.04,5.120,1,13.86,-15.00,903704,1.199,4.798,-1.325,
32,14.04,5.196,1,13.86,-16.00,903704,1.212,4.846,-1.432,
17,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
23,14.17,4.932,1,14.04,-7.00,903704,1.198,4.746,-0.601,
25,14.18,4.984,2,14.04,-9.00,903704,1.206,4.773,-0.780,
27,14.19,5.044,2,14.04,-11.00,903704,1.214,4.800,-0.962,
28,14.20,5.068,2,14.04,-12.00,903704,1.215,4.806,-1.054,
29,14.20,5.088,0,14.04,-13.00,903704,1.216,4.806,-1.145,
30,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
31,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
32,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
17,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
23,14.17,4.932,1,14.04,-7.00,903704,1.198,4.746,-0.601,
25,14.18,4.984,2,14.04,-9.00,903704,1.206,4.773,-0.780,
26,14.19,5.044,1,14.04,-10.00,903704,1.217,4.816,-0.876,
27,14.19,5.044,2,14.04,-11.00,903704,1.214,4.800,-0.962,
28,14.20,5.068,2,14.04,-12.00,903704,1.215,4.806,-1.054,
29,14.20,5.088,0,14.04,-13.00,903704,1.216,4.806,-1.145,
30,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
31,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
32,0.00,0.000,0,14.04,0.00,903704,0.000,0.000,0.000,
19,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
23,14.35,4.888,2,14.22,-7.00,903704,1.202,4.700,-0.596,
25,14.36,4.972,3,14.22,-9.00,903704,1.218,4.757,-0.778,
27,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
28,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
29,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
30,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
31,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
32,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
19,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
23,14.35,4.888,2,14.22,-7.00,903704,1.202,4.700,-0.596,
25,14.36,4.972,3,14.22,-9.00,903704,1.218,4.757,-0.778,
27,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
28,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
29,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
30,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
31,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
32,0.00,0.000,0,14.22,0.00,903704,0.000,0.000,0.000,
17,0.00,0.000,0,14.40,0.00,903904,0.000,0.000,0.000,
23,14.53,4.852,2,14.40,-7.00,903904,1.208,4.662,-0.591,
25,14.54,4.968,3,14.40,-9.00,903904,1.232,4.750,-0.777,
27,14.55,4.976,0,14.40,-11.00,903904,1.227,4.728,-0.949,
28,14.56,4.968,0,14.40,-12.00,903904,1.221,4.704,-1.033,
29,14.56,4.984,1,14.40,-13.00,903904,1.221,4.700,-1.121,
30,14.57,4.984,3,14.40,-14.00,903904,1.217,4.680,-1.206,
31,14.58,5.036,1,14.40,-15.00,903904,1.224,4.708,-1.303,
32,14.58,5.040,1,14.40,-16.00,903904,1.220,4.689,-1.389,
17,0.00,0.000,0,14.40,0.00,903904,0.000,0.000,0.000,
23,14.53,4.852,2,14.40,-7.00,903904,1.208,4.662,-0.591,
25,14.54,4.968,3,14.40,-9.00,903904,1.232,4.750,-0.777,
27,14.55,4.976,0,14.40,-11.00,903904,1.227,4.728,-0.949,
28,14.56,4.968,0,14.40,-12.00,903904,1.221,4.704,-1.033,
29,14.56,4.984,1,14.40,-13.00,903904,1.221,4.700,-1.121,
30,14.57,4.984,3,14.40,-14.00,903904,1.217,4.680,-1.206,
31,14.58,5.036,1,14.40,-15.00,903904,1.224,4.708,-1.303,
32,14.58,5.040,1,14.40,-16.00,903904,1.220,4.689,-1.389,
23,14.71,4.840,2,14.58,-7.00,903904,1.220,4.646,-0.590,
27,14.73,4.944,3,14.58,-11.00,903904,1.234,4.694,-0.943,
28,14.74,4.956,2,14.58,-12.00,903904,1.233,4.688,-1.030,
29,14.74,4.976,3,14.58,-13.00,903904,1.234,4.689,-1.119,
30,14.75,4.972,1,14.58,-14.00,903904,1.228,4.665,-1.203,
31,14.76,5.008,0,14.58,-15.00,903904,1.232,4.678,-1.296,
32,0.00,0.000,0,14.58,0.00,903904,0.000,0.000,0.000,
23,14.71,4.840,2,14.58,-7.00,903904,1.220,4.646,-0.590,
25,14.72,4.960,2,14.58,-9.00,903904,1.245,4.738,-0.776,
26,14.73,4.924,1,14.58,-10.00,903904,1.232,4.690,-0.855,
27,14.73,4.944,3,14.58,-11.00,903904,1.234,4.694,-0.943,
28,14.74,4.956,2,14.58,-12.00,903904,1.233,4.688,-1.030,
29,14.74,4.976,3,14.58,-13.00,903904,1.234,4.689,-1.119,
30,14.75,4.972,1,14.58,-14.00,903904,1.228,4.665,-1.203,
31,14.76,5.008,0,14.58,-15.00,903904,1.232,4.678,-1.296,
32,0.00,0.000,0,14.58,0.00,903904,0.000,0.000,0.000,
23,14.89,4.820,3,14.76,-7.00,903904,1.229,4.623,-0.587,
26,14.91,4.900,1,14.76,-10.00,903904,1.241,4.663,-0.851,
27,14.91,4.924,1,14.76,-11.00,903904,1.244,4.671,-0.940,
28,14.92,4.928,0,14.76,-12.00,903904,1.240,4.658,-1.025,
29,14.92,4.964,0,14.76,-13.00,903904,1.245,4.674,-1.117,
30,0.00,0.000,0,14.76,0.00,903904,0.000,0.000,0.000,
31,0.00,0.000,0,14.76,0.00,903904,0.000,0.000,0.000,
32,14.94,4.924,1,14.76,-16.00,903904,1.220,4.573,-1.357,
23,14.89,4.820,3,14.76,-7.00,903904,1.229,4.623,-0.587,
26,14.91,4.900,1,14.76,-10.00,903904,1.241,4.663,-0.851,
27,14.91,4.924,1,14.76,-11.00,903904,1.244,4.671,-0.940,
28,14.92,4.928,0,14.76,-12.00,903904,1.240,4.658,-1.025,
29,14.92,4.964,0,14.76,-13.00,903904,1.245,4.674,-1.117,
30,0.00,0.000,0,14.76,0.00,903904,0.000,0.000,0.000,
31,0.00,0.000,0,14.76,0.00,903904,0.000,0.000,0.000,
32,14.94,4.924,1,14.76,-16.00,903904,1.220,4.573,-1.357,
23,15.07,4.828,3,14.94,-7.00,903904,1.246,4.627,-0.588,
25,15.08,4.768,0,14.94,-9.00,903904,1.225,4.547,-0.746,
26,15.09,4.788,0,14.94,-10.00,903904,1.227,4.553,-0.831,
27,15.09,4.824,0,14.94,-11.00,903904,1.233,4.572,-0.920,
28,15.10,4.856,0,14.94,-12.00,903904,1.237,4.586,-1.010,
29,15.10,4.836,0,14.94,-13.00,903904,1.228,4.549,-1.088,
30,15.11,4.876,0,14.94,-14.00,903904,1.233,4.568,-1.180,
31,15.12,4.860,0,14.94,-15.00,903904,1.224,4.532,-1.258,
32,15.12,4.900,1,14.94,-16.00,903904,1.229,4.547,-1.351,
23,15.07,4.828,3,14.94,-7.00,903904,1.246,4.627,-0.588,
25,15.08,4.768,0,14.94,-9.00,903904,1.225,4.547,-0.746,
26,15.09,4.788,0,14.94,-10.00,903904,1.227,4.553,-0.831,
27,15.09,4.824,0,14.94,-11.00,903904,1.233,4.572,-0.920,
28,15.10,4.856,0,14.94,-12.00,903904,1.237,4.586,-1.010,
29,15.10,4.836,0,14.94,-13.00,903904,1.228,4.549,-1.088,
30,15.11,4.876,0,14.94,-14.00,903904,1.233,4.568,-1.180,
31,15.12,4.860,0,14.94,-15.00,903904,1.224,4.532,-1.258,
32,15.12,4.900,1,14.94,-16.00,903904,1.229,4.547,-1.351,
23,15.25,4.824,4,15.12,-7.00,904104,1.259,4.619,-0.588,
24,15.26,4.780,1,15.12,-8.00,904104,1.245,4.567,-0.665,
25,15.26,4.760,1,15.12,-9.00,904104,1.237,4.536,-0.745,
26,15.27,4.804,0,15.12,-10.00,904104,1.245,4.564,-0.834,
27,15.27,4.812,0,15.12,-11.00,904104,1.244,4.557,-0.918,
28,15.28,4.824,0,15.12,-12.00,904104,1.243,4.552,-1.003,
29,15.28,4.844,2,15.12,-13.00,904104,1.244,4.553,-1.090,
30,15.29,4.864,1,15.12,-14.00,904104,1.245,4.552,-1.177,
31,15.30,4.896,0,15.12,-15.00,904104,1.247,4.562,-1.267,
32,15.30,4.908,1,15.12,-16.00,904104,1.245,4.551,-1.353,
23,15.25,4.824,4,15.12,-7.00,904104,1.259,4.619,-0.588,
24,15.26,4.780,1,15.12,-8.00,904104,1.245,4.567,-0.665,
25,15.26,4.760,1,15.12,-9.00,904104,1.237,4.536,-0.745,
26,15.27,4.804,0,15.12,-10.00,904104,1.245,4.564,-0.834,
27,15.27,4.812,0,15.12,-11.00,904104,1.244,4.557,-0.918,
28,15.28,4.824,0,15.12,-12.00,904104,1.243,4.552,-1.003,
29,15.28,4.844,2,15.12,-13.00,904104,1.244,4.553,-1.090,
30,15.29,4.864,1,15.12,-14.00,904104,1.245,4.552,-1.177,
31,15.30,4.896,0,15.12,-15.00,904104,1.247,4.562,-1.267,
32,15.30,4.908,1,15.12,-16.00,904104,1.245,4.551,-1.353,
19,0.00,0.000,0,15.30,0.00,904104,0.000,0.000,0.000,
23,15.43,4.816,3,15.30,-7.00,904104,1.272,4.608,-0.587,
24,15.44,4.752,2,15.30,-8.00,904104,1.252,4.536,-0.661,
25,15.44,4.772,2,15.30,-9.00,904104,1.255,4.543,-0.747,
26,15.45,4.788,2,15.30,-10.00,904104,1.255,4.545,-0.831,
27,15.45,4.800,1,15.30,-11.00,904104,1.255,4.542,-0.916,
28,15.46,4.828,1,15.30,-12.00,904104,1.258,4.552,-1.004,
29,15.46,4.844,3,15.30,-13.00,904104,1.258,4.549,-1.090,
30,15.47,4.856,0,15.30,-14.00,904104,1.257,4.541,-1.175,
31,15.48,4.896,0,15.30,-15.00,904104,1.261,4.558,-1.267,
32,15.48,4.912,0,15.30,-16.00,904104,1.260,4.550,-1.354,
19,0.00,0.000,0,15.30,0.00,904104,0.000,0.000,0.000,
23,15.43,4.816,3,15.30,-7.00,904104,1.272,4.608,-0.587,
24,15.44,4.752,2,15.30,-8.00,904104,1.252,4.536,-0.661,
25,15.44,4.772,2,15.30,-9.00,904104,1.255,4.543,-0.747,
26,15.45,4.788,2,15.30,-10.00,904104,1.255,4.545,-0.831,
27,15.45,4.800,1,15.30,-11.00,904104,1.255,4.542,-0.916,
28,15.46,4.828,1,15.30,-12.00,904104,1.258,4.552,-1.004,
29,15.46,4.844,3,15.30,-13.00,904104,1.258,4.549,-1.090,
30,15.47,4.856,0,15.30,-14.00,904104,1.257,4.541,-1.175,
31,15.48,4.896,0,15.30,-15.00,904104,1.261,4.558,-1.267,
32,15.48,4.912,0,15.30,-16.00,904104,1.260,4.550,-1.354,
24,15.62,4.776,2,15.48,-8.00,904104,1.273,4.555,-0.665,
25,15.62,4.776,2,15.48,-9.00,904104,1.270,4.543,-0.747,
26,15.63,4.788,5,15.48,-10.00,904104,1.270,4.541,-0.831,
27,15.63,4.812,1,15.48,-11.00,904104,1.273,4.549,-0.918,
28,15.64,4.824,1,15.48,-12.00,904104,1.271,4.544,-1.003,
29,15.64,4.848,1,15.48,-13.00,904104,1.273,4.549,-1.091,
30,15.65,4.852,0,15.48,-14.00,904104,1.270,4.533,-1.174,
31,15.66,4.892,0,15.48,-15.00,904104,1.275,4.550,-1.266,
32,0.00,0.000,0,15.48,0.00,904104,0.000,0.000,0.000,
23,15.61,4.800,2,15.48,-7.00,904104,1.282,4.588,-0.585,
24,15.62,4.776,2,15.48,-8.00,904104,1.273,4.555,-0.665,
25,15.62,4.776,2,15.48,-9.00,904104,1.270,4.543,-0.747,
26,15.63,4.788,5,15.48,-10.00,904104,1.270,4.541,-0.831,
27,15.63,4.812,1,15.48,-11.00,904104,1.273,4.549,-0.918,
28,15.64,4.824,1,15.48,-12.00,904104,1.271,4.544,-1.003,
29,15.64,4.848,1,15.48,-13.00,904104,1.273,4.549,-1.091,
30,15.65,4.852,0,15.48,-14.00,904104,1.270,4.533,-1.174,
31,15.66,4.892,0,15.48,-15.00,904104,1.275,4.550,-1.266,
32,0.00,0.000,0,15.48,0.00,904104,0.000,0.000,0.000,
24,15.80,4.796,1,15.66,-8.00,904104,1.292,4.570,-0.667,
25,15.80,4.788,1,15.66,-9.00,904104,1.288,4.550,-0.749,
26,15.81,4.792,1,15.66,-10.00,904104,1.285,4.541,-0.832,
27,15.81,4.820,1,15.66,-11.00,904104,1.289,4.552,-0.920,
28,15.82,4.836,1,15.66,-12.00,904104,1.289,4.551,-1.005,
29,15.82,4.832,0,15.66,-13.00,904104,1.284,4.530,-1.087,
31,0.00,0.000,0,15.66,0.00,904104,0.000,0.000,0.000,
32,0.00,0.000,0,15.66,0.00,904104,0.000,0.000,0.000,
23,15.79,4.804,1,15.66,-7.00,904104,1.297,4.588,-0.585,
24,15.80,4.796,1,15.66,-8.00,904104,1.292,4.570,-0.667,
25,15.80,4.788,1,15.66,-9.00,904104,1.288,4.550,-0.749,
26,15.81,4.792,1,15.66,-10.00,904104,1.285,4.541,-0.832,
27,15.81,4.820,1,15.66,-11.00,904104,1.289,4.552,-0.920,
28,15.82,4.836,1,15.66,-12.00,904104,1.289,4.551,-1.005,
29,15.82,4.832,0,15.66,-13.00,904104,1.284,4.530,-1.087,
31,0.00,0.000,0,15.66,0.00,904104,0.000,0.000,0.000,
32,0.00,0.000,0,15.66,0.00,904104,0.000,0.000,0.000,
27,0.00,0.000,0,15.84,0.00,904305,0.000,0.000,0.000,
28,0.00,0.000,0,15.84,0.00,904305,0.000,0.000,0.000,
29,16.00,4.744,0,15.84,-13.00,904305,1.274,4.443,-1.067,
30,16.01,4.804,0,15.84,-14.00,904305,1.286,4.481,-1.162,
31,16.02,4.808,0,15.84,-15.00,904305,1.281,4.464,-1.244,
32,16.02,4.828,1,15.84,-16.00,904305,1.281,4.461,-1.331,
27,0.00,0.000,0,15.84,0.00,904305,0.000,0.000,0.000,
28,0.00,0.000,0,15.84,0.00,904305,0.000,0.000,0.000,
29,16.00,4.744,0,15.84,-13.00,904305,1.274,4.443,-1.067,
30,16.01,4.804,0,15.84,-14.00,904305,1.286,4.481,-1.162,
31,16.02,4.808,0,15.84,-15.00,904305,1.281,4.464,-1.244,
32,16.02,4.828,1,15.84,-16.00,904305,1.281,4.461,-1.331,
26,16.17,4.688,1,16.02,-10.00,904305,1.285,4.434,-0.814,
27,16.17,4.708,1,16.02,-11.00,904305,1.287,4.439,-0.898,
28,16.18,4.724,1,16.02,-12.00,904305,1.287,4.438,-0.982,
29,16.18,4.748,2,16.02,-13.00,904305,1.289,4.443,-1.068,
30,16.19,4.768,1,16.02,-14.00,904305,1.290,4.443,-1.153,
31,16.20,4.780,2,16.02,-15.00,904305,1.287,4.434,-1.237,
32,16.20,4.816,4,16.02,-16.00,904305,1.292,4.446,-1.327,
26,16.17,4.688,1,16.02,-10.00,904305,1.285,4.434,-0.814,
27,16.17,4.708,1,16.02,-11.00,904305,1.287,4.439,-0.898,
28,16.18,4.724,1,16.02,-12.00,904305,1.287,4.438,-0.982,
29,16.18,4.748,2,16.02,-13.00,904305,1.289,4.443,-1.068,
30,16.19,4.768,1,16.02,-14.00,904305,1.290,4.443,-1.153,
31,16.20,4.780,2,16.02,-15.00,904305,1.287,4.434,-1.237,
32,16.20,4.816,4,16.02,-16.00,904305,1.292,4.446,-1.327,
27,16.35,4.716,2,16.20,-11.00,904305,1.303,4.442,-0.900,
28,16.36,4.720,1,16.20,-12.00,904305,1.300,4.430,-0.981,
29,16.36,4.760,0,16.20,-13.00,904305,1.306,4.450,-1.071,
30,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
31,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
32,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
26,16.35,4.680,2,16.20,-10.00,904305,1.297,4.423,-0.813,
27,16.35,4.716,2,16.20,-11.00,904305,1.303,4.442,-0.900,
28,16.36,4.720,1,16.20,-12.00,904305,1.300,4.430,-0.981,
29,16.36,4.760,0,16.20,-13.00,904305,1.306,4.450,-1.071,
30,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
31,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
32,0.00,0.000,0,16.20,0.00,904305,0.000,0.000,0.000,
26,16.53,4.632,0,16.38,-10.00,904305,1.297,4.373,-0.804,
27,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
30,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
31,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
32,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
24,16.52,4.548,0,16.38,-8.00,904305,1.280,4.318,-0.633,
26,16.53,4.632,0,16.38,-10.00,904305,1.297,4.373,-0.804,
27,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
30,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
31,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
32,0.00,0.000,0,16.38,0.00,904305,0.000,0.000,0.000,
26,16.71,4.580,0,16.56,-10.00,904504,1.296,4.320,-0.795,
27,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
29,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
30,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
31,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
32,16.74,4.700,1,16.56,-16.00,904504,1.301,4.326,-1.295,
26,16.71,4.580,0,16.56,-10.00,904504,1.296,4.320,-0.795,
27,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
29,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
30,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
31,0.00,0.000,0,16.56,0.00,904504,0.000,0.000,0.000,
32,16.74,4.700,1,16.56,-16.00,904504,1.301,4.326,-1.295,
26,16.89,4.544,0,16.74,-10.00,904504,1.299,4.282,-0.789,
27,16.89,4.608,0,16.74,-11.00,904504,1.314,4.328,-0.879,
28,16.90,4.624,2,16.74,-12.00,904504,1.314,4.328,-0.961,
29,16.90,4.616,1,16.74,-13.00,904504,1.307,4.303,-1.038,
30,16.91,4.644,1,16.74,-14.00,904504,1.311,4.311,-1.123,
31,16.92,4.668,1,16.74,-15.00,904504,1.312,4.314,-1.208,
32,16.92,4.652,1,16.74,-16.00,904504,1.301,4.278,-1.282,
26,16.89,4.544,0,16.74,-10.00,904504,1.299,4.282,-0.789,
27,16.89,4.608,0,16.74,-11.00,904504,1.314,4.328,-0.879,
28,16.90,4.624,2,16.74,-12.00,904504,1.314,4.328,-0.961,
